"","Election Year","District Number","District","Constituency No","Constituency","Position","Candidate's Name","Sex","Age","Category","Party","Total Votes","Votes Polled (%)","Public Meeting Non-Star","Public Meeting Star","Campaign Material","Media","Vehicle","Campaign Worker","Other Expenditure","Publication of Criminal Case","Own Fund","Party Fund","Another Person Fund","Total_Exp","Total_Fund_Rec","PMSbyTE","PMNSbyTE","CMbyTE","MedbyTE","VehbyTE","CWbyTE","OEbyTE","PoCCbyTE","OFbyTF","PFbyTF","APFbyTF"
"340",2020,37,"Vaishali","126","Mahua",1,"Mukesh kumar raushan","MALE",32,"GENERAL","RJD",62747,36.4753002453118,122083,166005,28155,1500,177733,98500,508698,13117,1113534,0,1939214,1115791,3052748,0.148777862520848,0.10941385976406,0.0252332201998403,0.00134433778368888,0.159288791538917,0.0882781811289032,0.455907961257978,0.0117557858057647,0.364764467948222,0,0.635235532051778
"341",2020,31,"Saran","115","Baniapur",3,"TARKESHWAR SINGH","MALE",62,"GENERAL","LJP",33082,19.65691605,25996,25000,0,174175,792000,0,0,13000,150000,0,1119000,1030171,1269000,0.024267815731563,0.0252346455103085,0,0.1690738722018,0.768804402375916,0,0,0.0126192641804128,0.118203309692671,0,0.881796690307329
"342",2020,30,"Samastipur","133","Samastipur",3,"Mahendra Pradhan","MALE",60,"GENERAL","LJP",12074,7.262993263,0,135349,0,132926,436730,247800,80000,13000,20000,0,1025805,1045805,1045805,0.129420876740884,0,0,0.127104001223938,0.417601751760605,0.236946658315843,0.0764960963085853,0.0124306156501451,0.0191240240771463,0,0.980875975922854
"343",2020,11,"GAYA","225","GURUA",1,"Vinay Kumar","MALE",38,"GENERAL","RJD",70761,39.54940252,68390,0,74600,0,891600,46158,0,12729,680748,0,4e+05,1093477,1080748,0,0.062543610885277,0.0682227426822878,0,0.815380661870346,0.0422121361491828,0,0.0116408484129067,0.6298859678667,0,0.3701140321333
"344",2020,27,"Purnia","58","Kasba",4,"MD ITTEFAQUE ALAM","MALE",43,"GENERAL","IND",8009,4.25451667224444,35000,0,619307,0,86370,0,0,12640,770000,0,0,753317,770000,0,0.0464611843354126,0.822106762491753,0,0.114652928315702,0,0,0.0167791248571319,1,0,0
"345",2020,16,"Katihar","66","Pranpur",3,"ISHRAT PARWEEN","FEMALE",36,"GENERAL","IND",19746,9.8687071124061,52300,0,234229,15930,211000,26000,0,12600,425000,0,130000,552059,555000,0,0.0947362510166486,0.424282549510107,0.0288556114473272,0.382205525134089,0.0470964154193664,0,0.0228236474724622,0.765765765765766,0,0.234234234234234
"346",2020,10,"PURVI CHAMPARAN","18","Madhuban",4,"Shivjee Ray","MALE",61,"GENERAL","JAPL",2082,1.356811428,14651,57150,0,0,269550,0,137749,12300,20000,0,580000,491400,6e+05,0.116300366300366,0.0298148148148148,0,0,0.548534798534799,0,0.280319495319495,0.025030525030525,0.0333333333333333,0,0.966666666666667
"347",2020,30,"Samastipur","133","Samastipur",4,"Avinash Kumar","MALE",31,"GENERAL","IND",4053,2.438041386,0,0,8205,11500,62618,9000,10000,12000,10000,0,147146,113323,157146,0,0,0.0724036603337363,0.101479840809015,0.552562145372078,0.0794190058505334,0.088243339833926,0.105892007800711,0.0636350909345449,0,0.936364909065455
"348",2020,15,"Kaimur","203","Ramgrah",5,"Ram Bachan Ram","MALE",70,"SC","NCP",907,0.5059520489,8500,0,16892,0,45750,0,0,12000,0,0,0,83142,0,0,0.102234730942243,0.20317047942075,0,0.550263404777369,0,0,0.144331384859638,0,0,0
"349",2020,15,"Kaimur","205","Bhabua",1,"Bharat Bind","MALE",62,"GENERAL","RJD",57561,32.97982055,204809,244687,0,316000,319100,0,21523,11975,1117964,0,0,1118094,1117964,0.218842959536497,0.183176906413951,0,0.282623822326209,0.285396397798396,0,0.0192497231896424,0.0107101907353049,1,0,0
"350",2020,31,"Saran","117","Marhaura",5,"NAGENDRA RAY","MALE",47,"GENERAL","IND",4445,2.930820762,69570,0,0,118000,446431,0,21622,11500,4e+05,0,355000,667123,755000,0,0.104283617863572,0,0.176878926374896,0.669188440512469,0,0.0324108147972713,0.0172382004517907,0.529801324503311,0,0.470198675496689
"351",2020,34,"Sitamarhi","26","Sursand",1,"DILIP RAY","MALE",47,"GENERAL","JD(U)",67193,38.6322083596849,553495,86434,1500,57417,606515,0,0,11400,251000,1e+06,9e+05,1316761,2151000,0.0656413730358053,0.420345833450414,0.00113915889064151,0.0436047240159756,0.460611303038289,0,0,0.00865760756887544,0.116689911668991,0.464900046490005,0.418410041841004
"352",2020,22,"Munger","166","Jamalpur",3,"DURGESH KUMAR SINGH","MALE",47,"GENERAL","LJP",14643,9.639260088,0,91900,9700,0,0,258476,118842,11400,211000,0,4e+05,490318,611000,0.187429382563969,0,0.0197830795524537,0,0,0.527159924783508,0.242377395894093,0.0232502172059765,0.345335515548282,0,0.654664484451719
"353",2020,36,"Supaul","42","Pipra",2,"VISHWA MOHAN KUMAR","MALE",63,"GENERAL","RJD",63143,34.75640299,55734,79576.4,162056,25750,681862,480750,73610.4,11220,99995.28,0,1529742,1570558.8,1629737.28,0.0506675713128346,0.0354867324929191,0.103183656670479,0.0163954383624478,0.434152481269724,0.306101242436768,0.04686892334117,0.00714395411365687,0.0613566868888217,0,0.938643313111178
"354",2020,7,"Bhojpur","193","Barhara",1,"Raghvendra Pratap Singh","MALE",67,"GENERAL","BJP",76182,46.14657726,10000,344325,127664,743350,387100,0,10000,11197,50000,1500000,0,1633636,1550000,0.210772167116787,0.00612131466250744,0.078147151507435,0.45502792543749,0.236956090585663,0,0.00612131466250744,0.00685403602760958,0.032258064516129,0.967741935483871,0
"355",2020,27,"Purnia","62","Purnia",1,"VIJAY KUMAR KHEMKA","MALE",61,"GENERAL","BJP",97757,52.7842722231521,0,201076,1541813,185246,436652,0,0,10950,788520,1500000,0,2375737,2288520,0.0846373146522532,0,0.648983031370897,0.077974119189119,0.183796438747218,0,0,0.0046090960405129,0.344554559278486,0.655445440721514,0
"356",2020,16,"Katihar","63","Katihar",4,"Rajesh Gurnani","MALE",50,"GENERAL","NCP",2173,1.27408328154133,246146,0,108870,0,138780,0,170254,10950,175000,5e+05,0,675000,675000,0,0.364660740740741,0.161288888888889,0,0.2056,0,0.252228148148148,0.0162222222222222,0.259259259259259,0.740740740740741,0
"357",2020,7,"Bhojpur","193","Barhara",5,"Raghupati Yadav","MALE",32,"GENERAL","JAPL",1353,0.8195678642,42975,86600,0,0,130229,29270,0,10750,308000,0,0,299824,308000,0.288836117188751,0.143334089332408,0,0,0.43435148620524,0.0976239393777683,0,0.0358543678958322,1,0,0
"358",2020,22,"Munger","164","Tarapur",5,"Jitendra Kumar","MALE",40,"GENERAL","RLSP",5110,2.927578245,11900,0,0,10500,414955,32100,42708,10500,522663,0,0,522663,522663,0,0.0227680168674653,0,0.0200894266477635,0.793924574725971,0.0614162471803055,0.0817123079307317,0.0200894266477635,1,0,0
"359",2020,28,"Rohtas","208","Sasaram",3,"Rameshwar Prasad","MALE",59,"GENERAL","LJP",21426,11.97030051,50923,95726,146855,0,774300,214300,90078,10500,20000,2e+05,1072604,1382682,1292604,0.0692321155551313,0.0368291479891978,0.106210249355962,0,0.559998611394377,0.154988638023783,0.0651473006808507,0.00759393700069864,0.0154726428202296,0.154726428202296,0.829800928977475
"360",2020,5,"BEGUSARAI","145","Sahebpur Kamal",2,"Shashikant Kumar Shashi alias Amar Kumar Singh","MALE",52,"GENERAL","JD(U)",50663,32.35949745,194181,117254,66400,3000,370780,226200,58511,10316,210000,1e+06,61000,1046642,1271000,0.112028754817789,0.185527620714628,0.0634409855518888,0.00286630958818775,0.354256756369418,0.216119742949356,0.0559035467714844,0.00985628323724827,0.16522423288749,0.786782061369001,0.0479937057435091
"361",2020,20,"Madhepura","71","Bihariganj",3,"VIJAY KUMAR SINGH","MALE",66,"GENERAL","LJP",8764,4.689565129,178380,0,207068,20600,469999,297150,0,10120,503000,0,1109501,1183317,1612501,0,0.150745742687716,0.174989457600964,0.0174086909931996,0.39718773583072,0.251116142166469,0,0.00855223072093108,0.311937791046331,0,0.688062208953669
"362",2020,38,"Pachim Champaran","3","Narkatiaganj",4,"NAUSHAD AHMED","MALE",44,"GENERAL","LJP",5408,3.285241321,124961,0,60168,0,283640,35280,0,10000,504049,0,0,514049,504049,0,0.243091611889139,0.117047207561925,0,0.551776192541956,0.0686315895955444,0,0.0194533984114355,1,0,0
"363",2020,31,"Saran","115","Baniapur",4,"SUMIT KUMAR GUPTA","MALE",28,"GENERAL","IND",12485,7.418432889,271520,0,12311,0,553700,6400,0,10000,125000,0,1027100,853931,1152100,0,0.317964800434696,0.0144168556944296,0,0.648413045082097,0.0074947507468402,0,0.0117105480419378,0.108497526256401,0,0.891502473743599
"364",2020,30,"Samastipur","138","Bibhutipur",2,"Ram Balak Singh","MALE",49,"GENERAL","JD(U)",33326,20.31441442,204980,0,0,0,335255,38400,43500,10000,10000,1e+06,160000,632135,1170000,0,0.324266177319718,0,0,0.530353484619583,0.060746517753328,0.0688144146424419,0.0158194056649292,0.00854700854700855,0.854700854700855,0.136752136752137
"365",2020,20,"Madhepura","70","Alamnagar",1,"NARENDRA NARAYAN YADAV","MALE",69,"GENERAL","JD(U)",102517,48.16871761,0,86201,517066,0,599783.22,110800,45838,9720,905051,1e+06,7e+05,1369408.22,2605051,0.0629476285749183,0,0.377583537507903,0,0.437987162075017,0.0809108623577563,0.0334728529671014,0.00709795651730497,0.347421605181626,0.383869644010808,0.268708750807566
"366",2020,31,"Saran","122","Sonepur",3,"CHANDAN LAL","MALE",33,"GENERAL","IND",8667,5.101356124,0,0,0,0,73405,0,72100,9600,1e+05,0,73000,155105,173000,0,0,0,0,0.47326004964379,0,0.464846394378002,0.0618935559782083,0.578034682080925,0,0.421965317919075
"367",2020,10,"PURVI CHAMPARAN","12","Narkatia",4,"SURESH PRASAD YADAV","MALE",47,"GENERAL","IND",6149,3.355506928,0,0,0,0,255450,9000,197958,9592,233500,0,260000,472000,493500,0,0,0,0,0.541207627118644,0.0190677966101695,0.419402542372881,0.0203220338983051,0.473150962512665,0,0.526849037487335
"368",2020,31,"Saran","114","Manjhi",2,"RANA PRATAP SINGH","MALE",43,"GENERAL","IND",33938,21.4892674,62790,0,57600,0,99271,300163,0,9500,211000,0,2020000,529324,2231000,0,0.1186229983904,0.108818039612789,0,0.187542979347243,0.567068562921764,0,0.0179474197278038,0.0945764231286419,0,0.905423576871358
"369",2020,11,"GAYA","231","Tekari",4,"Sheo Bachan Yadav","MALE",64,"GENERAL","BSP",7296,3.908564449,124839.75,0,0,24822.5,275655,0,0,9500,461000,0,1e+05,434817.25,561000,0,0.287108549626309,0,0.0570872015772143,0.633955989556532,0,0,0.0218482592399451,0.82174688057041,0,0.17825311942959
"370",2020,37,"Vaishali","124","Lalganj",2,"rakesh kumar","MALE",50,"GENERAL","INC",44451,23.1738915100487,165130,0,36146,404608,460100,0,0,9450,251000,2800000,0,1075434,3051000,0,0.153547312061921,0.0336106167370569,0.376227643909343,0.427827277173681,0,0,0.00878715011799887,0.0822681088167814,0.917731891183219,0
"371",2020,28,"Rohtas","207","chenari",1,"Murari Prasad Gautam","MALE",41,"SC","INC",71701,41.24943189,0,22616,0,0,827500,709000,230024,9450,4000,2e+06,0,1798590,2004000,0.0125742943083193,0,0,0,0.460082620274771,0.39419767706926,0.127891292623666,0.00525411572398379,0.00199600798403194,0.998003992015968,0
"372",2020,25,"Nawada","238","Gobindpur",3,"RANJIT PD. YADAV","MALE",49,"GENERAL","LJP",16111,9.964621912,0,42930,186500,0,508800,63192,0,9450,156000,0,8e+05,810872,956000,0.0529430045679219,0,0.229999309385452,0,0.627472646730927,0.0779309188133269,0,0.0116541205023728,0.163179916317992,0,0.836820083682008
"373",2020,10,"PURVI CHAMPARAN","11","Sugauli",3,"Vijay Prasad Gupta","MALE",63,"GENERAL","LJP",14188,8.317358705,43425,13000,0,0,355147,0,218425,9350,351090,0,1056028,639347,1407118,0.0203332462653301,0.0679208630055353,0,0,0.555483954722553,0,0.34163763965421,0.014624296352372,0.24950999134401,0,0.75049000865599
"374",2020,11,"GAYA","231","Tekari",1,"Anil Kumar","MALE",60,"GENERAL","HAMS",70359,37.69225412,449998.3,275558,0,253005.13,291926,0,0,9275,110000,0,1747000,1279762.43,1857000,0.215319651163693,0.351626434290621,0,0.197696950675447,0.228109524984258,0,0,0.00724743888598136,0.0592353257942919,0,0.940764674205708
"375",2020,8,"Buxar","202","Rajpur",5,"Ajad Paswan","MALE",43,"SC","IND",4276,2.316158946,115798,0,0,0,188000,1000,0,9000,313298,0,0,313798,313298,0,0.369020835059497,0,0,0.599111530347548,0.00318676345929547,0,0.0286808711336592,1,0,0
"376",2020,11,"GAYA","233","ATRI",3,"ARVIND KUMAR SINGH","MALE",49,"GENERAL","LJP",25873,15.0935141,0,309075,123000,32499,634603,142274.8,0,9000,490000,0,830270,1250451.8,1320270,0.247170662635697,0,0.0983644471542206,0.025989806244431,0.507498969572438,0.113778715820954,0,0.00719739857226004,0.371136206987965,0,0.628863793012035
"377",2020,11,"GAYA","234","WAZIRGANJ",3,"Shital Prasad Yadav","MALE",46,"GENERAL","IND",14173,8.581393269,0,0,226000,52499,203000,68550,0,9000,1668817,0,0,559049,1668817,0,0,0.404257945189062,0.0939076896658432,0.363116649882211,0.122618947534116,0,0.016098767728768,1,0,0
"378",2020,31,"Saran","117","Marhaura",2,"ALTAF ALAM","MALE",47,"GENERAL","JD(U)",48427,31.93045152,6750,112070,187838,0,515476,523130,0,8997,404000,1e+06,0,1354261,1404000,0.0827536198709111,0.00498426817282636,0.138701476303312,0,0.380632684541606,0.386284475444541,0,0.00664347566680278,0.287749287749288,0.712250712250712,0
"379",2020,15,"Kaimur","206","Chainpur",2,"Bru Kishor Bind","MALE",61,"GENERAL","BJP",70951,34.4472496,172920,190236,35500,0,1260156,32740,6300,8775,22000,150000,0,1706627,172000,0.111468997033329,0.101322667460435,0.0208012647168948,0,0.738389818044599,0.0191840396290461,0.00369149204835034,0.00514172106734512,0.127906976744186,0.872093023255814,0
"380",2020,15,"Kaimur","204","Mohania",2,"Niranjan Ram","MALE",52,"SC","BJP",49181,30.38940656,192372,166190,114704,0,995750,33800,0,8250,1,1500000,245000,1511066,1745001,0.109981959755563,0.127308800542134,0.0759093249401416,0,0.658971878131068,0.02236831481881,0,0.00545972181228351,5.73065574174456e-07,0.859598361261684,0.140401065672742
"381",2020,10,"PURVI CHAMPARAN","10","Raxaul",2,"Rambabu Prashad Yadav","MALE",46,"GENERAL","INC",44056,24.80868101,0,103200,10000,0,863026,0,0,8100,115444,2800000,0,984326,2915444,0.104843314105286,0,0.0101592358629153,0,0.876768468982837,0,0,0.00822898104896142,0.0395973992297571,0.960402600770243,0
"382",2020,11,"GAYA","234","WAZIRGANJ",1,"Birendra Singh","MALE",65,"GENERAL","BJP",70713,41.72295585,25000,754028,68933.25,0,725037.4,639110,0,8026,50000,1500000,0,2220134.65,1550000,0.339631652521616,0.0112605782716828,0.031049130285859,0,0.326573615703894,0.287869927168607,0,0.00361509604834103,0.032258064516129,0.967741935483871,0
"383",2020,35,"siwan","110","barhriya",5,"mujjfar imam","MALE",39,"GENERAL","IND",3312,1.9054357653,0,0,111900,0,124630,7512,37410,8000,78000,0,110000,289452,188000,0,0,0.38659259566353,0,0.430572253776101,0.0259524895319431,0.129244227022097,0.0276384340063292,0.414893617021277,0,0.585106382978723
"384",2020,17,"Khagaria","148","Alauli",4,"BODHAN SADA","MALE",60,"SC","JAPL",5614,3.889158296,43106,0,8850,121950,138800,0,15155,8000,311000,0,30300,335861,341300,0,0.128344761672239,0.0263501865355013,0.363096638192586,0.413266202387297,0,0.0451228335531663,0.0238193776592102,0.911221799003809,0,0.088778200996191
"385",2020,10,"PURVI CHAMPARAN","10","Raxaul",3,"Suresh Kumar","MALE",35,"GENERAL","IND",28593,16.10120338,0,0,148694,0,300852,0,235919,7800,866510,0,0,693265,866510,0,0,0.214483639012499,0,0.43396392432908,0,0.340301327775093,0.0112511088833274,1,0,0
"386",2020,34,"Sitamarhi","30","Belsand",3,"THAKUR DHARMENDRA SINGH","MALE",46,"GENERAL","RLSP",19034,13.6366241581889,120507,0,298758,75400,448272,57775,0,7500,718500,0,289512,1008212,1008012,0,0.119525456947547,0.296324582528278,0.0747858585297537,0.444620774202251,0.0573044161347018,0,0.00743891165746887,0.712789133462697,0,0.287210866537303
"387",2020,31,"Saran","120","Amnour",3,"Shatrudhan Tiwari","MALE",61,"GENERAL","IND",7493,5.004976254,330106,0,0,360000,631139,0,0,7500,1260000,0,294000,1328745,1554000,0,0.24843442496491,0,0.27093234593545,0.474988805225984,0,0,0.00564442387365522,0.810810810810811,0,0.189189189189189
"388",2020,8,"Buxar","202","Rajpur",4,"Nirbhaya Kumar Nirala","MALE",35,"SC","LJP",7449,4.03486155,18440,0,0,0,17800,37460,0,7500,141400,0,241400,81200,382800,0,0.227093596059113,0,0,0.219211822660099,0.461330049261084,0,0.0923645320197044,0.369383490073145,0,0.630616509926855
"389",2020,31,"Saran","121","Parsa",5,"MAHESH RAY","MALE",48,"GENERAL","IND",4119,2.674779537,119001,0,53800,0,134000,1e+05,52426,7311,246001,0,206000,466538,452001,0,0.255072469981009,0.11531750897033,0,0.287222048364763,0.21434481221251,0.112372411250531,0.0156707492208566,0.544248795909744,0,0.455751204090256
"390",2020,7,"Bhojpur","195","Agiaon(SC)",4,"Manuram Rathaur","MALE",45,"SC","RLSP",1765,1.255191443,0,0,7200,0,137200,0,82772,7296,185468,0,49000,234468,234468,0,0,0.0307078151389529,0,0.585154477370046,0,0.353020454816862,0.0311172526741389,0.791016258082126,0,0.208983741917874
"391",2020,30,"Samastipur","132","Warisnagar",2,"Phoolbabu Singh","MALE",44,"GENERAL","CPI(ML)(L)",54555,28.7086249539546,456389.5,0,0,0,309498,0,0,7000,375000,659000,15500,772887.5,1049500,0,0.590499264123174,0,0,0.400443790331711,0,0,0.00905694554511491,0.357313006193425,0.627918056217246,0.0147689375893283
"392",2020,6,"Bhagalpur","156","Bhagalpur",4,"BIJAY PRASAD SAH","MALE",47,"GENERAL","IND",3292,2.036208891,172356,0,78760,20663,142442.88,0,0,7000,172000,0,257000,421221.88,429000,0,0.409181023549869,0.186979840648354,0.0490549066444507,0.338165909140332,0,0,0.0166183200169944,0.400932400932401,0,0.599067599067599
"393",2020,27,"Purnia","57","Baisi",2,"VINOD KUMAR","MALE",44,"GENERAL","BJP",52043,29.1089396880086,677145,39840,222100,0,485136,21285,515901,6850,781803,1500000,2e+05,1968257,2481803,0.0202412591445121,0.344032816852677,0.112840955220787,0,0.246480007438053,0.0108141365685477,0.262110588200626,0.00348023657479689,0.315014124811679,0.604399301636754,0.0805865735515671
"394",2020,31,"Saran","115","Baniapur",2,"VIRENDRA KUMAR OJHA","MALE",66,"GENERAL","VSIP",37405,22.22558929,261778,240500,126240,165000,576606,47150,0,6750,301000,0,1163000,1424024,1464000,0.168887603017927,0.183829766914041,0.0886501912889109,0.115868833671343,0.404913119441807,0.0331103970157806,0,0.00474008865019129,0.205601092896175,0,0.794398907103825
"395",2020,4,"Banka","161","Banka",4,"Shridhar Mandal","MALE",69,"GENERAL","IND",5107,3.206484545,515965,0,226844,0,138800,259400,0,6750,1687350,0,0,1147759,1687350,0,0.449541236444236,0.197640793929736,0,0.120931310492882,0.226005633586842,0,0.00588102554630371,1,0,0
"396",2020,16,"Katihar","63","Katihar",1,"Tarkishore Prasad","MALE",64,"GENERAL","BJP",82669,48.4708655323241,416085,331703,125812,39360,216700,318293,0,6500,65000,1500000,44000,1454453,1609000,0.228060308583364,0.286076621245238,0.086501248235591,0.0270617201105845,0.148990720222654,0.21884034753959,0,0.00446903406297763,0.0403977625854568,0.932256059664388,0.0273461777501554
"397",2020,28,"Rohtas","211","Nokha",4,"Akhileshwar Prasad Singh","MALE",66,"GENERAL","RLSP",10275,6.905845269,191630,0,15744,9500,455400,172000,0,6500,134800,0,843153,850774,977953,0,0.225241956148166,0.0185055020487227,0.0111663026843792,0.53527728868066,0.202168848601391,0,0.00764010183668048,0.137838934999944,0,0.862161065000056
"398",2020,31,"Saran","119","Garkha",5,"SHIV PRASAD MANJHI","MALE",45,"SC","IND",2681,1.517518537,0,0,0,0,4200,0,169099,6300,10200,0,160976,179599,171176,0,0,0,0,0.0233854308765639,0,0.94153642280859,0.0350781463148458,0.059587792681217,0,0.940412207318783
"399",2020,8,"Buxar","199","Brahampur",3,"Jairai chaudhary","MALE",56,"GENERAL","VSIP",30482,16.44156292,422607,94080,148120,109786,521600,42000,0,6250,1248443,0,96000,1344443,1344443,0.0699769346859629,0.314336122840463,0.110172019193078,0.0816590959973759,0.387967358973196,0.0312397029848049,0,0.00464876532511977,0.92859496460616,0,0.0714050353938397
"400",2020,17,"Khagaria","151","Parbatta",3,"Aditya kumar shyour","MALE",35,"GENERAL","LJP",11576,6.23787558736043,424789,33254,63400,0,498067,0,49578.45,6000,6761.45,2e+05,868327,1075088.45,1075088.45,0.0309314084808557,0.395120048029537,0.0589718920336276,0,0.463280021285691,0,0.0461156940156877,0.00558093615460198,0.00628920346042226,0.186031205153399,0.807679591386179
"401",2020,8,"Buxar","202","Rajpur",3,"Sanjay Ram","MALE",44,"SC","BSP",43836,23.74442085,121420,81570,0,0,291800,0,0,6000,215000,0,312000,500790,527000,0.162882645420236,0.24245691806945,0,0,0.582679366600771,0,0,0.0119810699095429,0.407969639468691,0,0.592030360531309
